Tag,Year,Title,Details,Size,City,State,City_State,Latitude,Longitude
Strike,2015,Royal Dutch Shell Oil and Other Refineries,"United Steelworkers Union, 322,100 days","6,600",Canton,OH,Canton_OH,40.8075,-81.3677
Strike,2015,Royal Dutch Shell Oil and Other Refineries,"United Steelworkers Union, 322,100 days","6,600",Deer Park,TX,Deer Park_TX,29.6898,-95.1151
Strike,2015,Royal Dutch Shell Oil and Other Refineries,"United Steelworkers Union, 322,100 days","6,600",Anacortes,WA,Anacortes_WA,48.4878,-122.6292
Strike,2015,Washington State Legislature,"Washington Education Association, 16,900 days; Statewide","16,900",Olympia,WA,Olympia_WA,47.0417,-122.8959
Strike,2015,"Sutter Auburn Faith Hospital, Mills-Peninsula Health Services, Sutter Tracy Community Hospital, Sutter Roseville Medical Center, Sutter Santa Rosa Medical Center","California Nurses Association, 5,100 days","1,700",Los Angeles,CA,Los Angeles_CA,34.1139,-118.4068
Strike,2015,"Sutter Auburn Faith Hospital, Mills-Peninsula Health Services, Sutter Tracy Community Hospital, Sutter Roseville Medical Center, Sutter Santa Rosa Medical Center","California Nurses Association, 5,100 days","1,700",San Francisco,CA,San Francisco_CA,37.7562,-122.443
Strike,2015,Allegheny Technologies Incorporated,"United Steelworkers Union, 281,600 days","2,200",Pittsburgh,PA,Pittsburgh_PA,40.4396,-79.9762
Strike,2015,Allegheny Technologies Incorporated,"United Steelworkers Union, 281,600 days","2,200",Louisville,OH,Louisville_OH,40.8371,-81.2643
Strike,2015,Allegheny Technologies Incorporated,"United Steelworkers Union, 281,600 days","2,200",Bridgeport,WV,Bridgeport_WV,39.3036,-80.2477
Strike,2015,Consolidated Nuclear Security,"Amarillo Metal Trades Council OPEIU, 28,800 days","1,200",Amarillo,TX,Amarillo_TX,35.1988,-101.8311
Strike,2015,Pasco School District,"Pasco Association of Educators, 8,800 days","1,100",Pasco,WA,Pasco_WA,46.2506,-119.1304
Strike,2015,Seattle School District,"Seattle Education Association, 25,000 days","5,000",Seattle,WA,Seattle_WA,47.6211,-122.3244
Strike,2015,Kohler Company,"United Auto Workers International Union, 44,100 days","2,100",Sheboygan,WI,Sheboygan_WI,43.7403,-87.7316
Strike,2015,Solano County Municipal Government,"Solano County Municipal Government Employees, 3,600 days","1,800",Vacaville,CA,Vacaville_CA,38.359,-121.968
Strike,2015,Sonoma County Municipal Government,"Sonoma County Municipal Government Employees, 2,000 days","2,000",Vacaville,CA,Vacaville_CA,38.359,-121.968
Strike,2015,Nexteer Automotive,"United Auto Workers International Union, 3,200 days","3,200",Buena Vista,MI,Buena Vista_MI,43.4196,-83.8992
Strike,2016,"Port Authority of New York and New Jersey, New York Shipping Association","NJ, NY, International Association of Longshoremen, 1,000 days","1,000",New York,NY,New York_NY,40.6943,-73.9249
Strike,2016,"Port Authority of New York and New Jersey, New York Shipping Association","NJ, NY, International Association of Longshoremen, 1,000 days","1,000",Newark,NJ,Newark_NJ,40.7245,-74.1725
Strike,2016,Minneapolis-St. Paul Contract Cleaners Association,"Service Employees International Union, 4,200 days","4,200",Minneapolis,MN,Minneapolis_MN,44.9635,-93.2678
Strike,2016,Kaiser Permanente Los Angeles Medical Center,"California Nurses Association, 6,000 days","1,200",Los Angeles,CA,Los Angeles_CA,34.1139,-118.4068
Strike,2016,City of Chicago Public School District,"Chicago Teachers Union, 27,000 days","27,000",Chicago,IL,Chicago_IL,41.8373,-87.6862
Strike,2016,Verizon Communications Inc.,"Communications Workers of America and International Brotherhood of Electrical Workers, 1,204,500 days","36,500",Washington,DC,Washington_DC,38.9047,-77.0163
Strike,2016,Detroit Public Schools,"Detroit Federation of Teachers, 3,000 days","1,500",Detroit,MI,Detroit_MI,42.3834,-83.1024
Strike,2016,AT&T Inc.,"Communication Workers of America, 6,800 days","1,700",San Diego,CA,San Diego_CA,32.8312,-117.1225
Strike,2016,Allina Health,"Minnesota Nurses Association/National Nurses United, 24,000 days","4,800",Minneapolis,MN,Minneapolis_MN,44.9635,-93.2678
Strike,2016,Kaiser Permanente Los Angeles Hospital Center,"California Nurses Association/National Nurses United, 2,600 days","1,300",Los Angeles,CA,Los Angeles_CA,34.1139,-118.4068
Strike,2016,San Joaquin County,"Service Employees International Union, 7,800 days","2,600",Stockton,CA,Stockton_CA,37.9765,-121.3109
Strike,2016,Painting and Decorating Foundation,"International Union of Painters and Allied Trades, 4,200 days","1,400",St. Louis,MO,St. Louis_MO,38.6358,-90.2451
Strike,2016,Allina Health,"Minnesota Nurses Association/National Nurses United, 129,600 days","4,800",Minneapolis,MN,Minneapolis_MN,44.9635,-93.2678
Strike,2016,Contra Costa County,"Service Employees International Union, 6,600 days","1,100",Berkeley,CA,Berkeley_CA,37.8723,-122.276
Strike,2016,Pennsylvania State System of Higher Education,"The Association of Pennsylvania State College and University Faculties, 15,300 days; Statewide","5,100",Bloomsburg,PA,Bloomsburg_PA,41.0027,-76.4561
Strike,2016,Southeastern Pennsylvania Transportation Authority,"Transport Workers Union, 26,000 days","5,200",Philadelphia,PA,Philadelphia_PA,40.0077,-75.1339
Strike,2017,University of California,"International Brotherhood of Teamsters, 2,200 days; Statewide","2,200",San Francisco,CA,San Francisco_CA,37.7562,-122.443
Strike,2017,AT&T Inc.,"Communications Workers of America, 13,200 days","13,200",Los Angeles,CA,Los Angeles_CA,34.1139,-118.4068
Strike,2017,Charter Communications Inc.,"International Brotherhood of Electrical Workers, -4 days","1,800",New York,NY,New York_NY,40.6943,-73.9249
Strike,2017,Tufts Medical Center,"Massachusetts Nurses Association, 3,600 days","1,200",Boston,MA,Boston_MA,42.3188,-71.0846
Strike,2017,Chicago New Car Dealer Committee,"International Association of Machinists and Aerospace Workers, 56,100 days","1,700",Chicago,IL,Chicago_IL,41.8373,-87.6862
Strike,2017,Riverside County Municipal Government,"Service Employees International Union, 4,600 days","2,300",Riverside,CA,Riverside_CA,33.9381,-117.3948
Strike,2017,City of Oakland,"Service Employees International Union/International Technical and Professional Engineers, 14,500 days","2,900",Oakland,CA,Oakland_CA,37.7903,-122.2165
Strike,2018,West Virginia Legislature,"West Virginia Education Association, 318,600 days; Statewide","35,000",Charleston,WV,Charleston_WV,38.3484,-81.6323
Strike,2018,Frontier Communications,"Communications Workers of America, 21,000 days","1,400",Covington,VA,Covington_VA,37.7785,-79.9868
Strike,2018,Frontier Communications,"Communications Workers of America, 21,000 days","1,400",Charleston,WV,Charleston_WV,38.3484,-81.6323
Strike,2018,Jersey City School District,"Jersey City Education Association, 3,800 days","3,800",Jersey City,NJ,Jersey City_NJ,40.7161,-74.0682
Strike,2018,Kentucky State Legislature,"Kentucky Education Association, 52,000 days;Statewide","26,000",Frankfort,KY,Frankfort_KY,38.1924,-84.8643
Strike,2018,Oklahoma State Legislature,"Oklahoma Education Association, 405,000 days; Statewide","45,000",Oklahoma City,OK,Oklahoma City_OK,35.4676,-97.5136
Strike,2018,Arizona State Legislature,"Arizona Education Association, 486,000 days; Statewide","81,000",Phoenix,AZ,Phoenix_AZ,33.5722,-112.0891
Strike,2018,Colorado State Legislature,"Colorado Education Association, 126,000 days; Statewide","63,000",Denver,CO,Denver_CO,39.7621,-104.8759
Strike,2018,University of California Medical Centers,"American Federation of State, County, and Municipal Employees, California Nurses Association, University Professional and Technical Employees, 159,000 days; Statewide","53,000",San Francisco,CA,San Francisco_CA,37.7562,-122.443
Strike,2018,North Carolina State Legislature,"North Carolina Association of Educators, 123,000 days; Statewide","123,000",Raleigh,NC,Raleigh_NC,35.8325,-78.6435
Strike,2018,AT&T Inc.,"Communications Workers of America, 29,100 days","9,700",Lisle,IL,Lisle_IL,41.7918,-88.0888
Strike,2018,AT&T Inc.,"Communications Workers of America, 29,100 days","9,700",Beech Grove,IN,Beech Grove_IN,39.7157,-86.0871
Strike,2018,AT&T Inc.,"Communications Workers of America, 29,100 days","9,700",Detroit,MI,Detroit_MI,42.3834,-83.1024
Strike,2018,AT&T Inc.,"Communications Workers of America, 29,100 days","9,700",North Royalton,OH,North Royalton_OH,41.3138,-81.7452
Strike,2018,AT&T Inc.,"Communications Workers of America, 29,100 days","9,700",Green Bay,WI,Green Bay_WI,44.515,-87.9896
Strike,2018,National Grid,"United Steelworkers, 157,200 days","1,200",Waltham,MA,Waltham_MA,42.3889,-71.2423
Strike,2018,University of Vermont Medical Center,"Vermont Federation of Nurses and Health Professionals, 3,600 days","1,800",Burlington,VT,Burlington_VT,44.4877,-73.2314
Strike,2018,Rhode Island and Hasbro Children's Hospital,"United Nurses and Health Professionals, 12,000 days","2,400",Providence,RI,Providence_RI,41.823,-71.4187
Strike,2018,Association General Contractors of Washington,"International Union of Operating Engineers, 60,000 days; Statewide","5,000",Seattle,WA,Seattle_WA,47.6211,-122.3244
Strike,2018,Michigan Infrastructure and Transportation Association,"International Union of Operating Engineers, 18,000 days; Statewide","1,000",Detroit,MI,Detroit_MI,42.3834,-83.1024
Strike,2018,Tacoma School District,"Tacoma Education Association, 16,800 days","2,400",Tacoma,WA,Tacoma_WA,47.2431,-122.4531
Strike,2018,Chicago Downtown Hotels,"UNITE HERE, 91,000 days","5,500",Chicago,IL,Chicago_IL,41.8373,-87.6862
Strike,2018,Marriott Corporation,"UNITE HERE, 215,900 days","6,000",Detroit,MI,Detroit_MI,42.3834,-83.1024
Strike,2018,Marriott Corporation,"UNITE HERE, 215,900 days","6,000",Boston,MA,Boston_MA,42.3188,-71.0846
Strike,2018,Marriott Corporation,"UNITE HERE, 215,900 days","6,000",Honolulu,HI,Honolulu_HI,21.3294,-157.846
Strike,2018,Marriott Corporation,"UNITE HERE, 215,900 days","6,000",San Francisco,CA,San Francisco_CA,37.7562,-122.443
Strike,2018,University of California Medical Centers,"American Federation of State, County, and Municipal Employees, 45,000 days","15,000",San Francisco,CA,San Francisco_CA,37.7562,-122.443
Strike,2018,Kaiser Permanente,"National Union of Healthcare Workers, 20,000 days; Statewide","4,000",San Francisco,CA,San Francisco_CA,37.7562,-122.443
Strike,2019,Los Angeles Unified School District,"United Teachers Los Angeles, 198,000 days","33,000",Los Angeles,CA,Los Angeles_CA,34.1139,-118.4068
Strike,2019,Denver Public Schools,"Denver Classroom Teachers Association, 11,700 days","3,900",Denver,CO,Denver_CO,39.7621,-104.8759
Strike,2019,West Virginia Legislature,"West Virginia Education Association, 72,800 days; Statewide","36,400",Charleston,WV,Charleston_WV,38.3484,-81.6323
Strike,2019,Oakland Unified School District,"Oakland Education Association, 16,100 days","2,300",Oakland,CA,Oakland_CA,37.7903,-122.2165
Strike,2019,Wabtec Corp.,"United Electrical, Radio and Machine Workers of America, 13,600 days","1,700",Erie,PA,Erie_PA,42.1168,-80.0733
Strike,2019,Kentucky State Legislature,"Kentucky Education Association, 39,500 days; Statewide","22,900",Frankfort,KY,Frankfort_KY,38.1924,-84.8643
Strike,2019,University of Illinois at Chicago,"Graduate Employees Organization, 12,600 days","1,400",Chicago,IL,Chicago_IL,41.8373,-87.6862
Strike,2019,University of California Medical Centers,"University Professional and Technical Employees - Communications Workers of America, 14,000 days; Statewide","14,000",Los Angeles,CA,Los Angeles_CA,34.1139,-118.4068
Strike,2019,University of California Medical Centers,"American Federation of State, County and Municipal Employees, 75,000 days; Statewide","25,000",Irvine,CA,Irvine_CA,33.6772,-117.7738
Strike,2019,University of California Medical Centers,"American Federation of State, County and Municipal Employees, 75,000 days; Statewide","25,000",San Diego,CA,San Diego_CA,32.8312,-117.1225
Strike,2019,University of California Medical Centers,"American Federation of State, County and Municipal Employees, 75,000 days; Statewide","25,000",Davis,CA,Davis_CA,38.5552,-121.7365
Strike,2019,University of California Medical Centers,"American Federation of State, County and Municipal Employees, 75,000 days; Statewide","25,000",San Francisco,CA,San Francisco_CA,37.7562,-122.443
Strike,2019,Sacramento City Unified School District,"Sacramento City Teachers Association, 1,900 days","1,900",Sacramento,CA,Sacramento_CA,38.5667,-121.4683
Strike,2019,Stop & Shop Supermarket Co.,"United Food and Commercial Workers, 217,000 days; Statewide","31,000",Somerville,MA,Somerville_MA,42.3908,-71.1013
Strike,2019,Stop & Shop Supermarket Co.,"United Food and Commercial Workers, 217,000 days; Statewide","31,000",Providence,RI,Providence_RI,41.823,-71.4187
Strike,2019,Stop & Shop Supermarket Co.,"United Food and Commercial Workers, 217,000 days; Statewide","31,000",Bridgeport,CT,Bridgeport_CT,41.1918,-73.1953
Strike,2019,North Carolina State Legislature,"North Carolina Association of Educators, 92,700 days","92,700",Raleigh,NC,Raleigh_NC,35.8325,-78.6435
Strike,2019,South Carolina State Legislature,"South Carolina Association of Educators, 18,900 days","18,900",Columbia,SC,Columbia_SC,34.0376,-80.9037
Strike,2019,Mercy Health St. Vincent Medical Center,"United Auto Workers, 36,000 days","2,000",Toledo,OH,Toledo_OH,41.6639,-83.5822
Strike,2019,Oregon State Legislature,"Oregon Education Association, 20,400 days; Statewide","20,400",Salem,OR,Salem_OR,44.9231,-123.0246
Strike,2019,AT&T Inc.,"Communications Workers of America, 40,000 days","20,000",Birmingham,AL,Birmingham_AL,33.5277,-86.7987
Strike,2019,AT&T Inc.,"Communications Workers of America, 40,000 days","20,000",Medley,FL,Medley_FL,25.8646,-80.3516
Strike,2019,AT&T Inc.,"Communications Workers of America, 40,000 days","20,000",Atlanta,GA,Atlanta_GA,33.7627,-84.4224
Strike,2019,AT&T Inc.,"Communications Workers of America, 40,000 days","20,000",Hopkinsville,KY,Hopkinsville_KY,36.8386,-87.4776
Strike,2019,AT&T Inc.,"Communications Workers of America, 40,000 days","20,000",Lafayette,LA,Lafayette_LA,30.2084,-92.0323
Strike,2019,AT&T Inc.,"Communications Workers of America, 40,000 days","20,000",Ocean Springs,MS,Ocean Springs_MS,30.4082,-88.7861
Strike,2019,AT&T Inc.,"Communications Workers of America, 40,000 days","20,000",Burlington,NC,Burlington_NC,36.0758,-79.4686
Strike,2019,AT&T Inc.,"Communications Workers of America, 40,000 days","20,000",Columbia,SC,Columbia_SC,34.0376,-80.9037
Strike,2019,AT&T Inc.,"Communications Workers of America, 40,000 days","20,000",Knoxville,TN,Knoxville_TN,35.9692,-83.9496
Strike,2019,Kennewick School District,"Kennewick Education Association, 7,200 days","1,800",Kennewick,WA,Kennewick_WA,46.1978,-119.1732
Strike,2019,General Motors,"United Auto Workers, 1,334,000 days","46,000",Detroit,MI,Detroit_MI,42.3834,-83.1024
Strike,2019,Tenet Healthcare,"National Nurses United, 12,900 days","4,300",Boca Raton,FL,Boca Raton_FL,26.3752,-80.108
Strike,2019,Tenet Healthcare,"National Nurses United, 12,900 days","4,300",Tucson,AZ,Tucson_AZ,32.1545,-110.8782
Strike,2019,Tenet Healthcare,"National Nurses United, 12,900 days","4,300",Palm Springs,CA,Palm Springs_CA,33.8017,-116.5382
Strike,2019,University of Chicago Nurses,"National Nurses United, 6,600 days","2,200",Chicago,IL,Chicago_IL,41.8373,-87.6862
Strike,2019,Mack Trucks,"United Auto Workers, 28,000 days","3,500",Jacksonville,FL,Jacksonville_FL,30.3322,-81.6749
